Employee ID,Departments ,Promoted,Review,Projects,Salary,Tenure,Satisfaction,avg_hrs_month,left
30020611,marketing,0,0.67,5,medium,5,0.65,128,0
30020612,marketing,0,0.75,3,medium,3,0.75,273,0
30020613,sales,0,0.49,4,medium,4,0.62,218,0
30020614,sales,0,0.63,5,medium,3,0.61,230,0
30020615,sales,0,0.6,4,medium,5,0.24,195,0
30020616,sales,0,0.63,3,high,3,0.71,254,0
30020617,sales,0,0.8,2,low,2,0.49,275,0
30020618,sales,0,0.66,3,medium,2,0.44,162,0
30020619,sales,0,0.87,4,medium,3,0.75,193,0
30020620,sales,0,0.84,3,medium,4,0.74,239,0
30020621,sales,0,0.87,5,medium,3,0.62,149,0
30020622,sales,0,0.58,3,low,3,0.51,155,0
30020623,sales,0,0.59,5,low,2,0.61,271,0
30020624,sales,0,0.49,5,low,3,0.56,163,0
30020625,sales,0,0.76,3,low,3,0.79,160,0
30020626,sales,0,0.75,6,low,5,0.68,274,0
30020627,sales,0,0.84,2,low,3,0.9,199,0
30020628,sales,0,0.93,5,low,3,0.83,241,0
30020629,sales,0,0.82,3,low,3,0.94,187,0
30020630,sales,0,0.65,5,low,3,0.21,223,0
30020631,sales,0,0.87,3,low,2,0.58,268,0
30020632,accounting,0,0.38,6,low,3,0.52,169,0
30020633,accounting,0,0.67,5,low,5,0.18,285,0
30020634,accounting,0,0.91,5,low,3,0.94,254,0
30020635,hr,0,0.5,3,low,4,0.69,208,0
30020636,hr,0,0.83,4,low,3,0.65,218,0
30020637,hr,0,0.62,2,low,3,0.46,187,0
30020638,hr,0,0.62,4,low,3,0.72,256,0
30020639,technical,0,0.37,6,low,3,0.3,278,0
30020640,technical,0,0.51,4,low,2,0.51,204,0
30020641,technical,0,0.75,3,low,2,0.43,108,0
30020642,technical,0,0.94,3,low,2,0.56,226,0
30020643,technical,0,0.91,4,medium,3,0.63,246,0
30020644,technical,0,0.55,5,medium,3,0.61,260,0
30020645,technical,0,0.73,4,medium,2,0.53,248,0
30020646,technical,0,0.75,3,medium,3,0.87,132,0
30020647,technical,0,0.7,4,medium,4,0.68,185,0
30020648,technical,0,0.84,3,medium,2,0.78,269,0
30020649,technical,0,0.95,4,medium,2,0.49,156,0
30020650,support,0,0.81,3,medium,3,0.96,212,0
30020651,support,0,0.74,3,medium,2,0.83,221,0
30020652,support,0,0.67,5,medium,3,0.48,273,0
30020653,support,0,0.86,4,medium,3,0.63,271,0
30020654,support,0,0.38,4,medium,5,0.87,183,0
30020655,support,0,0.9,4,high,6,0.21,271,0
30020656,support,0,0.58,5,low,3,0.79,165,0
30020657,support,0,0.96,3,medium,5,0.8,257,0
30020658,support,0,0.82,4,medium,3,0.78,143,0
30020659,support,0,0.65,5,medium,2,0.67,156,0
30020660,support,0,0.71,3,medium,3,0.67,190,0
30020661,technical,0,0.67,2,low,6,0.26,242,0
30020662,technical,0,0.83,5,low,4,0.89,267,0
30020663,technical,0,0.53,4,low,3,0.7,152,0
30020664,management,0,0.48,5,low,4,0.51,136,0
30020665,IT,0,0.88,3,low,3,0.53,157,0
30020666,IT,0,0.51,4,low,3,0.76,281,0
30020667,IT,0,0.93,5,low,2,0.86,208,0
30020668,IT,0,0.96,5,low,3,0.63,152,0
30020669,IT,0,0.86,5,low,3,0.58,271,0
30020670,product_mng,0,0.83,4,low,3,0.58,163,0
30020671,product_mng,0,0.82,4,low,3,0.9,136,0
30020672,product_mng,0,0.57,4,low,2,0.79,233,0
30020673,product_mng,0,0.74,4,low,4,0.8,221,0
30020674,IT,0,0.65,2,low,2,0.53,189,0
30020675,RandD,0,0.84,2,low,3,0.52,226,0
30020676,RandD,0,0.59,5,low,3,0.82,201,0
30020677,RandD,0,0.9,2,low,4,0.68,133,0
30020678,RandD,0,0.61,3,low,2,0.21,173,0
30020679,RandD,0,0.5,4,low,3,0.81,152,0
30020680,RandD,0,0.9,3,low,4,0.57,256,0
30020681,marketing,0,0.72,3,low,2,0.99,119,0
30020682,sales,0,1,4,medium,3,0.9,207,0
30020683,accounting,0,0.64,3,medium,3,0.76,189,0
30020684,support,0,0.92,4,medium,2,0.56,172,0
30020685,technical,0,0.93,6,medium,3,0.5,150,0
30020686,management,0,0.89,5,medium,3,0.48,179,0
30020687,marketing,0,0.97,3,medium,2,0.99,257,0
30020688,marketing,0,0.8,5,medium,2,0.76,229,0
30020689,marketing,0,0.97,4,medium,3,0.93,227,0
30020690,sales,0,0.78,4,medium,3,0.99,140,0
30020691,sales,0,0.78,4,medium,3,0.85,251,0
30020692,sales,0,0.95,4,medium,3,0.63,137,0
30020693,sales,0,0.78,3,medium,3,0.63,153,0
30020694,sales,0,0.65,5,high,3,0.5,242,0
30020695,sales,0,0.57,3,low,3,0.52,150,0
30020696,sales,0,0.99,3,medium,3,0.63,247,0
30020697,sales,0,0.5,4,medium,2,0.78,212,0
30020698,sales,0,0.53,3,medium,3,0.98,234,0
30020699,sales,0,1,5,medium,5,0.14,174,0
30020700,sales,0,0.9,3,low,2,0.7,225,0
30020701,sales,0,0.6,4,low,2,0.88,224,0
30020702,sales,0,0.62,3,low,4,0.72,270,0
30020703,sales,0,0.51,4,low,3,0.88,139,0
30020704,sales,0,0.51,3,low,4,0.71,248,0
30020705,sales,0,0.85,3,low,2,0.6,172,0
30020706,sales,0,0.86,4,low,3,0.88,224,0
30020707,sales,0,0.72,5,low,4,0.55,232,0
30020708,sales,0,0.55,4,low,2,0.85,260,0
30020709,accounting,0,0.51,2,low,4,0.84,117,0
30020710,accounting,0,0.61,4,low,2,0.91,243,0
30020711,accounting,0,0.62,4,low,2,0.82,202,0
30020712,hr,0,0.91,2,low,4,0.6,168,0
30020713,hr,0,0.71,5,low,3,0.89,194,0
30020714,hr,0,0.97,4,low,4,0.6,219,0
30020715,hr,0,0.52,4,low,3,0.64,207,0
30020716,technical,0,0.88,4,low,3,0.93,177,0
30020717,technical,0,0.99,3,low,2,0.81,239,0
30020718,technical,0,0.49,4,low,3,0.31,165,0
30020719,technical,0,0.69,4,low,2,0.68,225,0
30020720,technical,0,0.59,3,low,2,0.78,212,0
30020721,technical,0,0.42,4,medium,4,0.44,159,0
30020722,technical,0,0.93,4,medium,2,0.64,233,0
30020723,technical,0,0.63,4,medium,6,0.81,108,0
30020724,technical,0,0.49,3,medium,3,0.5,214,0
30020725,technical,0,0.61,5,medium,3,0.69,229,0
30020726,technical,0,0.75,4,medium,3,0.77,223,0
30020727,support,0,0.56,4,medium,3,0.69,178,0
30020728,support,0,0.68,4,medium,2,0.87,246,0
30020729,support,0,0.91,4,medium,3,0.85,145,0
30020730,support,0,0.83,4,medium,4,0.83,224,0
30020731,support,0,0.51,3,medium,3,0.68,259,0
30020732,support,0,0.65,4,medium,2,0.78,207,0
30020733,support,0,0.89,3,high,3,0.78,253,0
30020734,support,0,0.68,4,low,2,0.93,196,0
30020735,support,0,0.75,3,medium,3,0.54,240,0
30020736,support,0,0.56,3,medium,3,0.76,255,0
30020737,support,0,0.72,3,medium,2,0.4,139,0
30020738,technical,0,0.81,3,medium,2,0.73,168,0
30020739,technical,0,0.98,5,low,3,0.86,233,0
30020740,technical,0,0.68,5,low,6,0.38,211,0
30020741,management,0,0.48,5,low,3,0.71,114,0
30020742,IT,0,0.97,5,low,2,0.58,202,0
30020743,IT,0,0.59,3,low,3,0.67,177,0
30020744,IT,0,0.76,4,low,4,0.55,233,0
30020745,IT,0,0.98,2,low,2,0.76,111,0
30020746,IT,0,0.82,3,low,3,0.7,178,0
30020747,product_mng,0,0.46,4,low,4,0.66,204,0
30020748,product_mng,0,0.72,3,low,3,0.96,272,0
30020749,product_mng,0,0.77,4,low,4,0.6,157,0
30020750,product_mng,0,0.94,5,low,3,0.54,229,0
30020751,IT,0,0.9,5,low,3,0.85,202,0
30020752,RandD,0,0.84,3,low,3,0.96,264,0
30020753,RandD,0,0.62,3,low,3,0.86,256,0
30020754,RandD,0,0.87,3,low,2,0.53,151,0
30020755,RandD,0,0.95,3,low,3,0.91,251,0
30020756,RandD,0,0.7,5,low,4,0.33,271,0
30020757,RandD,0,0.73,4,low,2,0.75,274,0
30020758,marketing,0,0.8,3,low,3,0.97,169,0
30020759,sales,0,0.51,4,low,4,0.68,176,0
30020760,accounting,0,0.7,5,medium,2,0.68,168,0
30020761,support,0,0.87,4,medium,2,0.57,171,0
30020762,technical,0,0.9,4,medium,3,0.87,214,0
30020763,management,0,0.91,5,medium,2,0.5,224,0
30020764,marketing,0,0.59,3,medium,4,0.76,191,0
30020765,marketing,0,0.61,5,medium,4,0.79,96,0
30020766,marketing,0,0.9,6,medium,6,0.17,217,0
30020767,sales,0,0.62,4,medium,2,0.6,135,0
30020768,sales,0,0.67,3,medium,3,0.89,226,0
30020769,sales,0,0.87,3,medium,2,0.69,202,0
30020770,sales,0,0.85,2,medium,6,0.68,180,0
30020771,sales,0,0.87,5,medium,4,0.61,174,0
30020772,sales,0,0.5,3,high,2,0.63,140,0
30020773,sales,0,0.96,4,low,3,0.5,147,0
30020774,sales,0,0.74,2,medium,3,0.49,263,0
30020775,sales,0,0.55,5,medium,5,0.83,261,0
30020776,sales,0,0.71,2,medium,2,0.59,176,0
30020777,sales,0,0.93,2,medium,5,0.75,98,0
30020778,sales,0,0.48,3,low,3,0.66,192,0
30020779,sales,0,0.51,4,low,3,0.68,157,0
30020780,sales,0,0.58,5,low,3,0.73,230,0
30020781,sales,0,0.53,4,low,2,0.98,192,0
30020782,sales,0,0.65,3,low,3,0.86,161,0
30020783,sales,0,0.55,3,low,3,0.5,176,0
30020784,sales,0,0.76,3,low,3,0.76,216,0
30020785,sales,0,0.47,4,low,2,0.3,176,0
30020786,accounting,0,0.86,3,low,5,0.3,276,0
30020787,accounting,0,0.59,3,low,3,0.64,174,0
30020788,accounting,0,0.75,3,low,2,0.59,106,0
30020789,hr,0,0.63,4,low,3,0.85,154,0
30020790,hr,0,0.93,3,low,5,0.76,271,0
30020791,hr,0,0.5,5,low,2,0.63,246,0
30020792,hr,0,0.86,4,low,2,0.65,264,0
30020793,technical,0,0.68,3,low,2,0.43,197,0
30020794,technical,0,0.56,4,low,2,0.83,165,0
30020795,technical,0,0.77,4,low,2,0.49,218,0
30020796,technical,0,0.73,3,low,2,0.67,203,0
30020797,technical,0,0.47,2,low,6,0.9,107,0
30020798,technical,0,0.96,3,low,2,0.83,179,0
30020799,technical,0,0.84,5,medium,3,0.92,264,0
30020800,technical,0,0.7,5,medium,3,0.83,154,0
30020801,technical,0,0.55,4,medium,3,0.64,167,0
30020802,technical,0,0.97,4,medium,3,0.93,158,0
30020803,technical,0,0.87,4,medium,3,0.6,227,0
30020804,support,0,0.69,3,medium,2,0.74,230,0
30020805,support,0,0.75,5,medium,5,0.56,143,0
30020806,support,0,0.77,4,medium,3,0.61,142,0
30020807,support,0,0.62,4,medium,4,0.63,184,0
30020808,support,0,0.62,5,medium,4,0.24,169,0
30020809,support,0,0.56,5,medium,4,0.17,218,0
30020810,support,0,0.64,2,medium,3,0.46,121,0
30020811,support,0,0.48,4,high,4,0.68,251,0
30020812,support,0,0.6,2,low,6,0.68,192,0
30020813,support,0,0.71,6,medium,5,0.16,227,0
30020814,support,0,0.56,6,medium,5,0.15,140,0
30020815,technical,0,0.49,3,medium,2,0.55,152,0
30020816,technical,0,0.66,4,medium,4,0.72,202,0
30020817,technical,0,0.89,2,low,4,0.91,219,0
30020818,management,0,0.91,4,low,4,0.3,248,0
30020819,IT,0,0.68,5,low,2,0.56,203,0
30020820,IT,0,0.94,3,low,3,0.94,255,0
30020821,IT,0,0.63,5,low,3,0.82,177,0
30020822,IT,0,0.86,5,low,3,0.66,185,0
30020823,IT,0,0.64,4,low,6,0.74,101,0
30020824,product_mng,0,0.5,3,low,3,0.63,246,0
30020825,product_mng,0,0.42,6,low,2,0.65,220,0
30020826,product_mng,0,0.81,3,low,2,0.56,145,0
30020827,product_mng,0,0.73,6,low,5,0.32,194,0
30020828,IT,0,0.9,4,low,2,0.8,241,0
30020829,RandD,0,0.87,6,low,4,0.34,175,0
30020830,RandD,0,0.71,5,low,2,0.62,149,0
30020831,RandD,0,0.86,3,low,2,0.5,253,0
30020832,RandD,0,0.98,5,low,3,0.58,218,0
30020833,RandD,0,0.9,2,low,3,0.94,263,0
30020834,RandD,0,0.99,4,low,3,0.67,247,0
30020835,marketing,0,0.74,6,low,4,0.2,148,0
30020836,sales,0,0.59,5,low,2,0.91,162,0
30020837,accounting,0,0.67,2,low,4,0.91,255,0
30020838,support,0,0.87,3,medium,3,0.78,191,0
30020839,technical,0,0.55,3,medium,4,0.82,217,0
30020840,management,0,0.96,3,medium,3,0.54,201,0
30020841,marketing,0,0.81,3,medium,3,0.53,253,0
30020842,marketing,0,0.55,4,medium,5,0.47,122,0
30020843,marketing,0,0.5,3,medium,3,0.87,269,0
30020844,sales,0,0.68,4,medium,3,0.5,161,0
30020845,sales,0,0.83,3,medium,2,0.59,156,0
30020846,sales,0,0.69,3,medium,3,0.89,173,0
30020847,sales,0,0.49,4,medium,3,0.54,152,0
30020848,sales,0,0.85,3,medium,3,0.62,145,0
30020849,sales,0,0.85,3,medium,3,0.91,248,0
30020850,sales,0,0.99,2,high,2,0.84,184,0
30020851,sales,0,0.65,4,low,2,0.69,232,0
30020852,sales,0,0.63,3,medium,2,0.76,162,0
30020853,sales,0,0.54,4,medium,3,0.8,269,0
30020854,sales,0,0.47,5,medium,3,0.4,108,0
30020855,sales,0,0.99,3,medium,3,0.8,248,0
30020856,sales,0,0.4,2,low,5,0.76,122,0
30020857,sales,0,0.9,4,low,2,0.55,273,0
30020858,sales,0,0.63,3,low,6,0.98,285,0
30020859,sales,0,0.56,4,low,3,0.54,227,0
30020860,sales,0,0.56,4,low,2,0.63,248,0
30020861,sales,0,0.63,3,low,3,0.88,257,0
30020862,sales,0,0.95,5,low,3,0.5,194,0
30020863,accounting,0,0.72,3,low,3,0.52,253,0
30020864,accounting,0,0.95,4,low,3,0.89,141,0
30020865,accounting,0,0.9,4,low,3,0.55,199,0
30020866,hr,0,0.81,3,low,2,0.51,143,0
30020867,hr,0,0.52,5,low,3,0.35,244,0
30020868,hr,0,0.71,5,low,2,0.54,173,0
30020869,hr,0,0.84,4,low,3,0.72,186,0
30020870,technical,0,0.93,2,low,3,0.61,247,0
30020871,technical,0,0.93,3,low,4,0.17,218,0
30020872,technical,0,0.88,3,low,2,0.71,140,0
30020873,technical,0,0.52,4,low,2,0.88,166,0
30020874,technical,0,1,3,low,2,0.48,216,0
30020875,technical,0,0.97,6,low,3,0.16,235,0
30020876,technical,0,0.72,3,low,3,0.62,188,0
30020877,technical,0,0.47,3,medium,2,0.59,143,0
30020878,technical,0,0.9,4,medium,4,0.14,198,0
30020879,technical,0,0.92,4,medium,3,0.96,148,0
30020880,technical,0,0.42,6,medium,4,0.96,101,0
30020881,support,0,0.89,4,medium,6,0.13,249,0
30020882,support,0,0.61,5,medium,3,0.64,249,0
30020883,support,0,0.67,5,medium,2,0.64,198,0
30020884,support,0,0.72,3,medium,3,0.57,202,0
30020885,support,0,1,3,medium,3,0.49,176,0
30020886,support,0,0.79,4,medium,2,0.89,133,0
30020887,support,0,0.75,5,medium,2,0.94,238,0
30020888,support,0,0.58,2,medium,4,0.51,181,0
30020889,support,0,0.85,5,high,3,0.8,242,0
30020890,support,0,0.51,4,low,2,0.74,185,0
30020891,support,0,0.85,4,medium,3,0.66,237,0
30020892,technical,0,0.99,5,medium,3,0.66,244,0
30020893,technical,0,0.62,3,medium,4,0.59,178,0
30020894,technical,0,0.57,3,medium,3,0.91,164,0
30020895,management,0,0.98,5,low,4,0.83,189,0
30020896,IT,0,0.91,3,low,2,0.5,212,0
30020897,IT,0,0.97,4,low,3,0.69,233,0
30020898,IT,0,0.91,5,low,3,0.87,268,0
30020899,IT,0,0.43,2,low,2,0.37,155,0
30020900,IT,0,0.98,4,low,3,0.9,257,0
30020901,product_mng,0,0.41,4,low,5,0.68,254,0
30020902,product_mng,0,0.63,4,low,3,0.93,143,0
30020903,product_mng,0,0.45,3,low,2,0.95,225,0
30020904,product_mng,0,1,4,low,2,0.99,223,0
30020905,IT,0,0.9,2,low,6,0.64,101,0
30020906,RandD,0,0.37,2,low,6,0.96,159,0
30020907,RandD,0,0.54,5,low,2,0.92,141,0
30020908,RandD,0,0.52,5,low,5,0.22,147,0
30020909,RandD,0,0.99,5,low,3,0.82,252,0
30020910,RandD,0,0.89,3,low,3,0.75,196,0
30020911,RandD,0,0.89,6,low,3,0.2,244,0
30020912,marketing,0,0.73,3,low,3,0.64,142,0
30020913,sales,0,0.9,4,low,4,0.62,155,0
30020914,accounting,0,0.59,3,low,2,0.73,219,0
30020915,support,0,0.51,3,low,4,0.52,213,0
30020916,technical,0,0.67,5,medium,3,0.63,263,0
30020917,management,0,0.92,4,medium,3,0.84,274,0
30020918,marketing,0,0.96,3,medium,3,0.49,140,0
30020919,marketing,0,0.78,4,medium,2,0.54,176,0
30020920,marketing,0,0.78,4,medium,2,0.52,206,0
30020921,sales,0,0.63,6,medium,6,0.66,223,0
30020922,sales,0,0.41,2,medium,6,0.73,231,0
30020923,sales,0,0.64,3,medium,3,0.54,250,0
30020924,sales,0,0.68,5,medium,4,0.72,266,0
30020925,sales,0,0.64,4,medium,3,0.75,247,0
30020926,sales,0,0.57,3,medium,2,0.77,189,0
30020927,sales,0,0.94,5,medium,5,0.42,227,0
30020928,sales,0,0.69,4,high,4,0.13,127,0
30020929,sales,0,0.88,5,low,5,0.73,204,0
30020930,sales,0,0.95,5,medium,3,0.5,137,0
30020931,sales,0,0.62,4,medium,3,0.92,265,0
30020932,sales,0,0.66,3,medium,2,0.73,135,0
30020933,sales,0,0.38,2,medium,3,0.74,126,0
30020934,sales,0,0.78,3,low,2,0.76,189,0
30020935,sales,0,0.92,3,low,4,0.53,207,0
30020936,sales,0,0.72,3,low,3,0.65,134,0
30020937,sales,0,0.85,4,low,2,0.91,203,0
30020938,sales,0,0.76,5,low,3,0.69,222,0
30020939,sales,0,0.66,3,low,2,0.56,232,0
30020940,accounting,0,0.81,4,low,5,0.55,267,0
30020941,accounting,0,0.5,5,low,3,0.74,131,0
30020942,accounting,0,0.86,3,low,4,0.86,155,0
30020943,hr,0,0.74,3,low,3,0.82,232,0
30020944,hr,0,0.8,3,low,5,0.35,137,0
30020945,hr,0,0.99,4,low,4,0.93,136,0
30020946,hr,0,0.77,3,low,2,0.55,237,0
30020947,technical,0,0.68,4,low,3,0.99,190,0
30020948,technical,0,0.89,4,low,3,0.91,144,0
30020949,technical,0,0.65,6,low,3,0.24,194,0
30020950,technical,0,0.67,3,low,2,0.77,186,0
30020951,technical,0,0.66,3,low,3,0.64,218,0
30020952,technical,0,0.76,5,low,2,0.58,260,0
30020953,technical,0,0.99,4,low,4,0.65,200,0
30020954,technical,0,0.68,3,low,3,0.44,140,0
30020955,technical,0,0.75,2,medium,3,0.59,156,0
30020956,technical,0,0.56,3,medium,3,0.99,193,0
30020957,technical,0,0.79,4,medium,3,0.75,145,0
30020958,support,0,0.49,4,medium,2,0.77,217,0
30020959,support,0,0.64,4,medium,3,0.85,162,0
30020960,support,0,0.93,5,medium,4,0.77,182,0
30020961,support,0,0.95,3,medium,3,0.54,221,0
30020962,support,0,0.82,4,medium,2,0.69,208,0
30020963,support,0,0.65,5,medium,3,0.66,161,0
30020964,support,0,0.65,4,medium,3,0.51,269,0
30020965,support,0,0.59,4,medium,3,0.74,155,0
30020966,support,0,0.72,3,medium,3,0.55,110,0
30020967,support,0,0.84,3,high,3,0.65,154,0
30020968,support,0,0.77,6,low,4,0.2,213,0
30020969,technical,0,0.94,5,medium,3,0.92,248,0
30020970,technical,0,0.6,3,medium,3,0.57,202,0
30020971,technical,0,0.78,2,medium,6,0.75,251,0
30020972,management,0,0.84,3,medium,2,0.68,239,0
30020973,IT,0,0.7,3,low,3,0.97,203,0
30020974,IT,0,0.48,4,low,5,0.79,184,0
30020975,IT,0,0.75,4,low,3,0.66,203,0
30020976,IT,0,0.69,3,low,2,0.96,214,0
30020977,IT,0,0.69,4,low,3,0.73,161,0
30020978,product_mng,0,0.58,5,low,2,0.29,234,0
30020979,product_mng,0,0.56,3,low,2,0.58,151,0
30020980,product_mng,0,0.58,4,low,3,0.72,149,0
30020981,product_mng,0,0.87,4,low,3,0.94,240,0
30020982,IT,0,0.56,5,low,2,0.48,140,0
30020983,RandD,0,0.99,3,low,2,0.6,187,0
30020984,RandD,0,0.58,5,low,2,0.97,156,0
30020985,RandD,0,0.41,4,low,4,0.74,250,0
30020986,RandD,0,0.61,3,low,2,0.97,165,0
30020987,RandD,0,0.67,5,low,3,0.88,260,0
30020988,marketing,0,0.7,3,low,3,0.5,274,0
30020989,sales,0,0.98,4,low,3,0.93,160,0
30020990,accounting,0,0.7,5,low,4,0.3,280,0
30020991,support,0,0.53,3,low,3,0.69,142,0
30020992,technical,0,0.9,2,low,2,0.69,155,0
30020993,management,0,0.67,4,low,2,0.53,167,0
30020994,marketing,0,0.8,3,medium,3,0.32,263,0
30020995,marketing,0,0.75,3,medium,4,0.73,259,0
30020996,marketing,0,0.61,4,medium,3,0.77,223,0
30020997,sales,0,0.81,6,medium,5,0.59,123,0
30020998,sales,0,0.51,5,medium,3,0.19,226,0
30020999,sales,0,0.95,3,medium,2,0.78,270,0
30021000,sales,0,0.74,3,medium,3,0.84,139,0
30021001,sales,0,0.77,5,medium,2,0.65,241,0
30021002,sales,0,0.43,2,medium,6,0.38,160,0
30021003,sales,0,0.47,3,medium,5,0.12,258,0
30021004,sales,0,0.81,5,medium,5,0.74,106,0
30021005,sales,0,0.82,4,medium,2,0.67,171,0
30021006,sales,0,0.79,3,high,3,0.5,186,0
30021007,sales,0,0.39,6,low,5,0.99,214,0
30021008,sales,0,0.89,4,medium,3,0.79,240,0
30021009,sales,0,0.51,4,medium,3,0.72,164,0
30021010,sales,0,0.57,4,medium,3,0.83,232,0
30021011,sales,0,0.55,5,medium,2,0.69,242,0
30021012,sales,0,0.89,5,low,3,0.5,222,0
30021013,sales,0,0.84,3,low,2,0.82,139,0
30021014,sales,0,0.56,4,low,3,0.68,272,0
30021015,sales,0,0.69,4,low,2,0.82,262,0
30021016,accounting,0,0.81,2,low,3,0.32,249,0
30021017,accounting,0,0.86,4,low,3,0.93,219,0
30021018,accounting,0,0.73,4,low,5,0.42,208,0
30021019,hr,0,0.44,3,low,6,0.22,166,0
30021020,hr,0,0.88,3,low,3,0.56,174,0
30021021,hr,0,0.75,4,low,3,0.77,225,0
30021022,hr,0,0.48,2,low,6,0.29,116,0
30021023,technical,0,0.65,3,low,2,0.97,219,0
30021024,technical,0,0.7,4,low,2,0.91,196,0
30021025,technical,0,0.67,4,low,3,0.52,210,0
30021026,technical,0,0.64,2,low,3,0.54,219,0
30021027,technical,0,0.98,3,low,3,0.54,197,0
30021028,technical,0,0.52,2,low,6,0.67,102,0
30021029,technical,0,0.85,3,low,4,0.72,186,0
30021030,technical,0,0.51,4,low,2,0.68,224,0
30021031,technical,0,0.98,3,low,2,0.65,283,0
30021032,technical,0,0.98,5,low,4,0.72,197,0
30021033,technical,0,0.79,5,medium,3,0.51,267,0
30021034,support,0,0.58,4,medium,3,0.8,172,0
30021035,support,0,0.93,4,medium,2,0.83,261,0
30021036,support,0,0.86,3,medium,4,0.15,204,0
30021037,support,0,0.73,4,medium,2,0.5,237,0
30021038,support,0,0.55,2,medium,3,0.8,212,0
30021039,support,0,0.62,4,medium,2,0.96,217,0
30021040,support,0,0.7,5,medium,3,0.67,159,0
30021041,support,0,0.96,5,medium,3,0.98,139,0
30021042,support,0,0.59,5,medium,3,0.88,230,0
30021043,support,0,0.79,3,medium,4,0.85,157,0
30021044,support,0,0.7,5,medium,3,0.75,269,0
30021045,technical,0,0.77,2,high,3,0.38,170,0
30021046,technical,0,0.82,2,low,4,0.55,197,0
30021047,technical,0,0.89,4,medium,3,0.63,246,0
30021048,management,0,0.51,4,medium,3,0.78,278,0
30021049,IT,0,0.84,5,medium,2,0.99,138,0
30021050,IT,0,0.87,3,medium,3,0.72,238,0
30021051,IT,0,0.83,5,low,6,0.14,175,0
30021052,IT,0,0.67,4,low,3,0.81,216,0
30021053,IT,0,0.86,4,low,4,0.73,196,0
30021054,product_mng,0,0.8,5,low,3,0.58,187,0
30021055,product_mng,0,0.85,4,low,5,0.24,155,0
30021056,product_mng,0,0.86,3,low,5,0.31,205,0
30021057,product_mng,0,0.63,3,low,2,0.74,230,0
30021058,IT,0,0.69,5,low,3,0.86,157,0
30021059,RandD,0,0.8,4,low,4,0.22,287,0
30021060,RandD,0,0.7,4,low,3,0.66,161,0
30021061,RandD,0,0.76,5,low,2,0.21,239,0
30021062,RandD,0,0.61,3,low,2,0.95,267,0
30021063,RandD,0,0.55,5,low,5,0.24,208,0
30021064,marketing,0,0.95,3,low,3,0.66,133,0
30021065,marketing,0,0.86,3,low,3,0.88,187,0
30021066,sales,0,0.61,4,low,2,0.67,140,0
30021067,accounting,0,0.58,4,low,3,0.75,270,0
30021068,support,0,0.48,3,low,3,0.93,147,0
30021069,technical,0,0.71,3,low,2,0.64,181,0
30021070,management,0,0.53,3,low,3,0.51,156,0
30021071,marketing,0,0.5,4,low,3,0.98,207,0
30021072,marketing,0,0.63,4,medium,4,0.72,241,0
30021073,marketing,0,0.75,4,medium,3,0.51,154,0
30021074,sales,0,0.58,4,medium,3,0.54,206,0
30021075,sales,0,0.76,4,medium,2,0.99,204,0
30021076,sales,0,0.9,4,medium,3,0.44,117,0
30021077,sales,0,0.48,5,medium,3,0.74,144,0
30021078,sales,0,0.77,3,medium,3,0.9,156,0
30021079,sales,0,0.58,4,medium,4,0.86,211,0
30021080,sales,0,0.52,3,medium,4,0.66,149,0
30021081,sales,0,0.96,4,medium,5,0.64,152,0
30021082,sales,0,0.59,4,medium,2,0.5,192,0
30021083,sales,0,0.68,4,medium,4,0.88,274,0
30021084,sales,0,0.47,5,high,6,0.72,168,0
30021085,sales,0,0.53,4,low,3,0.53,205,0
30021086,sales,0,0.77,3,medium,3,0.83,228,0
30021087,sales,0,0.52,4,medium,5,0.24,228,0
30021088,sales,0,0.75,5,medium,3,0.66,227,0
30021089,sales,0,0.63,3,medium,3,0.43,156,0
30021090,sales,0,0.66,5,low,2,0.75,177,0
30021091,sales,0,0.89,6,low,5,0.42,188,0
30021092,sales,0,0.74,3,low,4,0.54,185,0
30021093,accounting,0,0.85,3,low,4,0.84,153,0
30021094,accounting,0,0.79,4,low,3,0.95,174,0
30021095,accounting,0,0.61,4,low,3,0.6,209,0
30021096,hr,0,0.71,3,low,2,0.95,251,0
30021097,hr,0,0.89,3,low,3,0.62,153,0
30021098,hr,0,0.73,3,low,2,0.89,210,0
30021099,hr,0,0.93,5,low,3,0.73,167,0
30021100,technical,0,0.94,3,low,2,0.86,151,0
30021101,technical,0,0.73,3,low,2,0.76,158,0
30021102,technical,0,0.76,3,low,5,0.91,116,0
30021103,technical,0,0.81,5,low,2,1,178,0
30021104,technical,0,0.78,4,low,3,0.98,155,0
30021105,technical,0,0.89,3,low,2,0.65,151,0
30021106,technical,0,0.79,4,low,2,0.62,216,0
30021107,technical,0,0.82,5,low,3,0.83,179,0
30021108,technical,0,1,4,low,4,0.75,135,0
30021109,technical,0,0.63,4,low,4,0.82,232,0
30021110,technical,0,0.68,4,low,3,0.69,168,0
30021111,support,0,0.96,6,medium,5,0.41,171,0
